IP,Timestamp,HTTP_Method,URL,HTTP_Status,User_Agent,Referrer,Request_Size_Bytes,Response_Size_Bytes,Session_ID,City
191.136.19.4,2024-01-06 15:39:56,POST,/about,500,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_0 rv:3.0; da-DK) AppleWebKit/532.24.6 (KHTML, like Gecko) Version/5.0 Safari/532.24.6",https://www.jimenez.net/,1067,1717,5f19b526-af3f-418b-9a51-ae9f544e7857,Ankara
48.163.167.138,2024-01-05 15:33:00,POST,/blog,500,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2625-10-15 19:41:59 Firefox/15.0,http://jordan.com/,996,3542,97893e83-17e0-44a0-8f6c-10c3b6adeeaa,Diyarbakır
165.203.104.160,2024-01-25 02:57:36,PUT,/services,403,Mozilla/5.0 (Android 3.2.6; Mobile; rv:32.0) Gecko/32.0 Firefox/32.0,https://www.johnson.biz/,121,4302,4162a9e7-d465-4f37-a85f-eaa75f5c7cf6,Bursa
206.70.74.58,2024-06-02 02:28:07,DELETE,/checkout,500,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/8553-09-15 21:18:56 Firefox/3.6.17,https://miranda-barajas.info/,669,302,75915f13-6545-4817-bd16-6128482b420e,İzmir
198.87.173.187,2024-04-24 07:23:16,DELETE,/checkout,403,Opera/8.71.(X11; Linux i686; iu-CA) Presto/2.9.183 Version/11.00,https://rodgers.com/,1126,2502,70877ad1-a7f0-4551-be6b-7b6789189b2d,Ankara
203.109.174.31,2024-07-28 23:28:53,PUT,/contact,404,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_5 rv:5.0; ka-GE) AppleWebKit/532.50.6 (KHTML, like Gecko) Version/4.0 Safari/532.50.6",http://www.webb.com/,379,4023,9a4d8e7e-102b-4048-a55e-1ee36193aa73,Gaziantep
183.49.28.82,2024-07-24 01:23:52,POST,/profile,404,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/5.0),https://green-anderson.biz/,1126,1400,f37155c5-71d7-4259-9ffb-f85401cc29d8,İstanbul
107.51.60.252,2024-05-07 17:47:06,PUT,/signup,301,Opera/9.47.(Windows 98; Win 9x 4.90; de-LI) Presto/2.9.185 Version/11.00,http://www.burgess-edwards.biz/,1858,3646,66919670-e076-4777-badf-2d48dc47d1c2,Konya
154.224.86.68,2024-04-26 14:25:43,DELETE,/products,200,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/5.0),https://www.velazquez-ross.com/,894,1290,f26d225e-0204-45be-a2cc-4819a66e635a,Londra
167.3.96.39,2024-03-23 15:23:30,GET,/login,403,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_7; rv:1.9.5.20) Gecko/7506-03-11 19:00:44 Firefox/8.0,https://johnson-norman.com/,394,2722,b203ce1d-1b3a-4b9c-a53d-5254044e452e,Gaziantep
6.10.127.212,2024-01-13 17:09:41,POST,/cart,301,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_7; rv:1.9.6.20) Gecko/3497-07-23 08:33:22 Firefox/3.6.8,https://thomas-carey.biz/,1168,3174,c11fbe62-7e21-4f93-ad74-99e82602ade6,Edirne
187.16.28.126,2024-07-15 08:57:38,DELETE,/contact,403,Opera/8.37.(X11; Linux i686; as-IN) Presto/2.9.161 Version/11.00,http://www.clarke.com/,1262,4072,99829303-e8c8-450f-95ff-029f1ff1d512,Adana
221.51.79.164,2024-07-08 23:13:31,POST,/contact,404,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/531.12.1 (KHTML, like Gecko) Version/5.1 Safari/531.12.1",https://henderson-lewis.biz/,1938,2392,cac32508-f4e6-423a-82aa-fe2e628b40d2,Berlin
156.144.192.90,2024-06-09 04:03:07,POST,/profile,404,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/19.0.828.0 Safari/531.2",http://www.green-smith.com/,1279,4936,ec0138ed-472c-41a3-970a-6da2daae2d2c,İstanbul
153.190.59.125,2024-07-21 06:09:17,PUT,/signup,500,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/34.0.846.0 Safari/534.0",http://ingram.com/,436,3035,08829ea1-5fd5-4f6c-8773-68f75392610f,Diyarbakır
157.248.20.104,2024-01-13 14:51:27,POST,/services,404,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/4.1),http://www.maynard.info/,352,4636,1c35074c-b443-49b0-81ee-192cac4f5a51,Diyarbakır
176.67.119.236,2024-01-28 01:40:05,PUT,/search,403,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/531.46.2 (KHTML, like Gecko) Version/5.1 Safari/531.46.2",https://www.conley.com/,535,2493,7a5bd285-38de-4193-923d-9974d3bbc11d,Antalya
149.123.140.10,2024-03-02 11:29:21,DELETE,/contact,404,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/535.23.4 (KHTML, like Gecko) Version/5.0 Safari/535.23.4",http://www.lane.info/,1613,2317,cde014a9-5612-491b-8980-c40662ebc4eb,Ankara
136.65.19.55,2024-07-22 08:15:09,GET,/cart,500,Mozilla/5.0 (Windows NT 5.0; apn-IN; rv:1.9.2.20) Gecko/3691-12-08 04:45:12 Firefox/3.6.5,https://chan-thompson.net/,1152,281,1e924b7b-9b05-44aa-b837-743ea8e78b5a,Berlin
217.224.160.88,2024-07-26 15:52:30,POST,/about,500,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/57.0.856.0 Safari/531.1",https://www.ray.biz/,527,3836,07092ae5-5205-47d7-bb13-4d5c3e2f851a,Gaziantep
68.216.36.226,2024-07-11 12:12:34,GET,/search,500,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_4) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/19.0.876.0 Safari/532.1",https://wise.com/,1624,3001,368e1e53-3cd1-417f-812e-aab564f34f4b,Diyarbakır
215.90.163.191,2024-02-29 07:30:55,POST,/signup,200,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/5.0),https://romero.org/,429,4749,d7d78dc8-c16d-468d-8330-807271db80c0,Diyarbakır
99.73.152.67,2024-06-06 06:22:16,DELETE,/login,500,Opera/8.12.(X11; Linux i686; hne-IN) Presto/2.9.172 Version/12.00,http://www.moore.biz/,168,4709,96168024-cc77-4277-9a9f-3cea7b882dce,Edirne
165.96.120.74,2024-02-18 12:32:57,PUT,/blog,403,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/6430-08-13 07:08:25 Firefox/10.0,https://www.torres-klein.biz/,1058,2758,2297c8c5-0d82-43cb-a21a-4d81852356df,Paris
202.227.222.250,2024-03-29 19:44:23,POST,/services,403,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/533.12.7 (KHTML, like Gecko) Version/5.1 Safari/533.12.7",https://butler-hines.biz/,1191,1549,b09c3ca6-08d8-4849-8780-b6ea9895ffa0,Adana
64.211.16.1,2024-03-19 16:16:38,GET,/about,500,Mozilla/5.0 (Android 2.3; Mobile; rv:67.0) Gecko/67.0 Firefox/67.0,https://ford.com/,1454,2263,065cfad5-f1da-4271-a9ff-bea44826301f,Adana
162.61.208.203,2024-03-22 14:10:16,POST,/profile,403,Mozilla/5.0 (Android 4.4.4; Mobile; rv:13.0) Gecko/13.0 Firefox/13.0,https://kirk.biz/,1678,3660,e676a50c-23b6-4f34-97bf-e9c25c60462d,Tokyo
222.102.204.164,2024-03-25 17:52:14,PUT,/home,403,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/535.26.4 (KHTML, like Gecko) Version/4.1 Safari/535.26.4",https://www.daniel.biz/,836,693,7bccf113-ed61-4973-bfd1-4857c15fd699,İstanbul
129.138.213.172,2024-08-07 15:09:50,DELETE,/home,403,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/9.7h5149.0 Mobile/49C775 Safari/533.1",https://shah-carroll.com/,1402,4332,d0dd7303-6ba4-420a-9881-e31a270e70ab,Bursa
87.252.19.2,2024-06-16 02:43:28,POST,/checkout,403,Opera/8.22.(X11; Linux x86_64; bem-ZM) Presto/2.9.188 Version/10.00,http://horne.com/,316,3128,e15b9ff2-ce88-42db-9135-8414a5d8db71,Gaziantep
213.22.94.148,2024-03-04 09:13:00,PUT,/cart,403,Opera/8.87.(X11; Linux i686; am-ET) Presto/2.9.182 Version/10.00,https://harmon-brooks.info/,626,234,d2ff1000-d8db-48f8-9635-7df64f8181e8,Tokyo
207.209.228.245,2024-03-08 18:11:55,DELETE,/search,404,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_1 rv:2.0; hr-HR) AppleWebKit/534.37.6 (KHTML, like Gecko) Version/4.1 Safari/534.37.6",https://waters-terrell.com/,136,2432,097eefaa-96af-4ecf-93ec-68273b9ba71e,Edirne
195.117.57.1,2024-07-01 07:10:25,GET,/search,403,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/14.6g6216.0 Mobile/83G714 Safari/533.1",https://williams.com/,1465,3106,5c455766-ae02-43e7-9b57-972ba03b175f,İzmir
39.128.36.150,2024-01-21 09:22:35,GET,/home,500,Opera/8.83.(X11; Linux i686; ja-JP) Presto/2.9.164 Version/10.00,https://vance-mccormick.com/,1209,3779,35db6ab5-3eee-474a-a12c-08663fe0a4ea,Londra
137.190.219.159,2024-03-20 15:50:51,PUT,/search,500,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/9411-09-24 22:03:49 Firefox/3.8,https://www.davis-jones.com/,805,4236,f0278e32-8901-41f1-a478-5363df35c870,Diyarbakır
114.182.114.39,2024-05-02 20:23:19,DELETE,/login,301,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/8750-06-22 22:53:30 Firefox/10.0,http://www.garcia.com/,1557,4691,1f9d0917-6b97-40e0-a71e-134ef75d1442,Berlin
40.92.187.108,2024-05-24 22:32:27,DELETE,/checkout,301,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/4.0),http://www.owens.org/,532,4457,1355150b-b8c3-4bd2-b839-c249af376cc1,Bursa
163.110.169.220,2024-07-21 19:03:08,GET,/blog,403,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/25.0.822.0 Mobile/76X941 Safari/536.2",https://www.johnston-adams.org/,810,1943,112109ab-70cf-43fa-ae5b-6c2e743e0694,İzmir
102.71.39.92,2024-04-06 03:49:55,GET,/checkout,500,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_7 rv:2.0; fr-FR) AppleWebKit/535.26.4 (KHTML, like Gecko) Version/4.0 Safari/535.26.4",https://www.mejia.net/,687,391,c67714d5-79ef-4bee-8b2d-db366e1fe439,Tokyo
151.240.100.204,2024-01-09 12:25:36,GET,/products,200,"Mozilla/5.0 (Linux; Android 2.2.3) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/18.0.813.0 Safari/534.1",https://payne.com/,422,3541,41531d94-9960-4393-9744-269901e13446,Tokyo
194.58.152.137,2024-01-10 20:44:50,PUT,/search,500,Opera/9.79.(X11; Linux i686; my-MM) Presto/2.9.190 Version/10.00,https://www.hill-cuevas.com/,1066,3097,d04ebe81-02e8-45a9-bfc6-4cf5d8825a6c,Edirne
175.71.90.232,2024-06-20 19:00:27,GET,/about,301,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/4.1),https://patrick-miller.com/,1905,1540,19364149-fd9f-497e-aa38-bd16978a5241,Tokyo
71.106.207.45,2024-07-03 06:18:01,POST,/about,500,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/533.48.2 (KHTML, like Gecko) Version/4.0.4 Safari/533.48.2",https://www.vasquez.com/,1214,2943,6b281547-b6a5-46e4-807d-d68def056063,Gaziantep
189.177.83.9,2024-07-18 17:08:18,GET,/search,500,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/24.0.876.0 Safari/535.0",https://fleming-banks.biz/,1051,3459,4e118d15-e8e6-467b-9012-76be1c5a8da1,İstanbul
111.77.87.170,2024-07-16 17:10:13,DELETE,/about,301,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; fil-PH) AppleWebKit/532.13.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6532.13.4",https://www.holmes.net/,1225,4460,ed256615-c2e2-4881-8e5a-334ef78a0b1f,Bursa
207.46.192.210,2024-03-14 17:43:22,GET,/cart,500,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_4) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/60.0.801.0 Safari/532.2",https://www.bowman-evans.com/,450,439,c345aabe-3c25-494a-9a40-9428d15a8696,Londra
158.61.194.227,2024-08-05 04:02:01,DELETE,/services,404,Mozilla/5.0 (Android 3.2.1; Mobile; rv:67.0) Gecko/67.0 Firefox/67.0,https://www.little.com/,868,3929,7dc7a26a-6049-4558-aecf-786f220a2b59,Berlin
159.233.130.2,2024-02-01 14:43:56,PUT,/contact,301,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/55.0.886.0 Safari/532.2",http://www.walls-morgan.com/,1022,3045,f684b056-86da-46eb-93ba-c4b38a299b5d,New York
40.18.19.208,2024-07-12 03:34:26,GET,/cart,404,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/3.1),https://reyes.com/,920,3240,c84a4f8a-d064-4383-aeee-3b1dbf91ff56,Ankara
73.50.56.193,2024-04-04 21:38:00,DELETE,/login,404,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/19.0.855.0 Mobile/14D669 Safari/532.0",http://www.owen.com/,1443,4856,24d6be35-2693-4bd0-ab22-e60a19519e0c,New York
192.244.57.1,2024-07-10 08:03:20,DELETE,/services,301,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/42.0.870.0 Safari/531.1",https://www.munoz.net/,508,4011,fd2ef972-8123-4d25-a749-209005e96c51,Paris
213.35.252.80,2024-01-13 12:56:51,PUT,/login,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1; rv:1.9.6.20) Gecko/3183-04-04 12:13:35 Firefox/3.6.16,https://www.quinn-jones.com/,1773,709,915fef44-04de-4fb9-8a5f-c91d7bc01acf,Gaziantep
206.52.157.28,2024-06-30 12:47:19,GET,/search,301,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/5.0),https://williams.com/,1457,2921,b16ad3e7-fc42-4737-98dd-3f665d44bae3,Antalya
194.108.151.192,2024-06-22 14:07:01,PUT,/cart,200,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/5.0),http://tucker.com/,1721,760,e6bd5600-ce62-4c35-977e-98861fd86c71,İzmir
202.213.246.85,2024-03-01 09:26:44,PUT,/login,500,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; iu-CA) AppleWebKit/531.32.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6531.32.6",http://www.graves.com/,647,2838,a80c3737-3b95-4cd5-8919-404c8b5abb9b,Antalya
222.104.65.49,2024-03-14 08:33:44,POST,/services,404,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ss-ZA) AppleWebKit/533.34.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6533.34.4",http://dickerson.com/,572,3001,d3b618b3-129c-466c-a54b-e61bb944832b,Edirne
137.6.193.155,2024-08-13 03:13:42,DELETE,/contact,500,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/5.0),https://taylor-thompson.net/,541,1811,0fb3dca2-e85e-4899-8d44-2f7ceec614c9,New York
14.44.225.11,2024-07-27 08:51:33,PUT,/login,200,Mozilla/5.0 (Android 4.3; Mobile; rv:14.0) Gecko/14.0 Firefox/14.0,https://www.bean-bartlett.info/,145,4348,4f96fe0b-9b07-41f8-bfe4-9b42356a97d4,New York
201.158.72.176,2024-06-02 04:04:20,GET,/search,301,Opera/9.98.(Windows 98; ss-ZA) Presto/2.9.172 Version/12.00,https://www.schmidt.com/,1566,2917,8b4b6769-a21e-47e0-a069-b4ca6bc24f20,Gaziantep
206.78.76.83,2024-02-28 09:15:35,POST,/signup,500,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/9.9x3363.0 Mobile/33R544 Safari/536.0",http://www.clark.com/,1475,2547,619aa4ba-d797-41b5-ad82-7133b90ef460,Gaziantep
218.71.86.127,2024-01-19 09:59:57,DELETE,/search,500,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/9.7j2194.0 Mobile/85Z269 Safari/533.1",https://harrell-gutierrez.org/,1263,3062,5fa61def-ac32-420c-aaf8-426793cf4bf8,Paris
52.12.58.159,2024-04-08 20:46:09,GET,/checkout,200,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_8 rv:3.0; sid-ET) AppleWebKit/534.48.5 (KHTML, like Gecko) Version/5.0.4 Safari/534.48.5",http://www.hammond.com/,1242,1441,3373b4df-44e6-43b4-a0e9-d992aa462472,Edirne
23.48.26.25,2024-05-12 21:57:02,GET,/checkout,200,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/33.0.805.0 Safari/531.2",https://stevens.info/,708,549,87f192f5-1b0a-4836-99b5-e0dc993d24d0,İstanbul
194.19.226.241,2024-05-29 08:24:41,PUT,/home,404,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/58.0.899.0 Safari/535.0",https://www.scott.biz/,1431,3522,9865ab66-4d46-42a2-b4bf-59096b761a5a,İzmir
141.189.152.218,2024-03-21 13:48:50,PUT,/signup,301,Opera/8.15.(X11; Linux x86_64; cs-CZ) Presto/2.9.179 Version/10.00,https://thomas.com/,1302,3353,34109d86-8d13-4007-a33f-1e5cde5f83a0,Adana
212.226.174.87,2024-04-18 02:41:21,GET,/products,403,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/14.8r8754.0 Mobile/27N443 Safari/532.2",http://higgins.com/,322,2903,c540a0c8-9a3d-48bf-bbdd-009bbf2bc277,Diyarbakır
196.178.47.151,2024-06-06 13:59:40,DELETE,/checkout,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/52.0.823.0 Mobile/55M578 Safari/535.0",http://www.phillips-buchanan.com/,231,1966,c6aba93f-e290-4912-8c1a-940dac37e5b1,Ankara
17.114.67.173,2024-08-19 08:32:18,POST,/search,301,Mozilla/5.0 (Windows 98; Win 9x 4.90; tr-TR; rv:1.9.1.20) Gecko/2113-11-24 20:33:38 Firefox/3.8,https://www.allen.org/,1137,2166,e4a8478a-e2f8-41d6-9d0e-4b24200b8fef,Edirne
55.123.247.222,2024-01-10 19:37:50,GET,/products,301,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/52.0.825.0 Mobile/19U642 Safari/536.1",https://www.coleman.biz/,642,4241,6ade327c-34bb-420a-b9b1-13f8fa7dc4fc,Diyarbakır
177.68.167.170,2024-03-25 21:42:44,PUT,/search,404,Mozilla/5.0 (Windows NT 5.0; ka-GE; rv:1.9.2.20) Gecko/5754-07-11 13:12:59 Firefox/3.8,https://murray.net/,134,4462,da8c7d0f-5fd6-4336-a9a0-9058c18241d5,İzmir
49.220.189.248,2024-07-12 12:49:27,GET,/contact,404,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/535.50.5 (KHTML, like Gecko) Version/5.1 Safari/535.50.5",http://fisher.com/,101,859,c12968e9-b6e3-4ae6-a2e8-22db992bc0b2,İstanbul
208.216.227.133,2024-07-21 07:30:01,POST,/home,500,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/10.0m4889.0 Mobile/87I955 Safari/532.1",http://thompson.com/,1421,978,510285fd-4cb8-4fbd-bd25-b43e29c9d913,Konya
145.211.145.82,2024-07-13 22:21:46,DELETE,/services,404,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/60.0.844.0 Safari/531.0",http://www.green-black.com/,754,3868,71730899-f9a2-4f75-b19d-b0dd36e92e92,İstanbul
107.243.66.48,2024-01-22 06:11:38,PUT,/cart,404,Opera/8.46.(Windows 98; Win 9x 4.90; te-IN) Presto/2.9.188 Version/10.00,http://hamilton-hayes.com/,1269,3773,dc509e40-7aee-49dc-ac43-032ed4390a64,Tokyo
202.117.146.252,2024-01-27 11:57:10,GET,/products,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8 rv:5.0; oc-FR) AppleWebKit/535.49.4 (KHTML, like Gecko) Version/4.0 Safari/535.49.4",http://www.davis.info/,1539,4819,aa6205af-2cbd-4097-a554-7423579c4888,Bursa
46.175.231.17,2024-01-30 05:35:57,PUT,/about,500,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; mg-MG) AppleWebKit/534.6.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6534.6.4",https://www.floyd.com/,1439,4296,801c2482-35c2-418a-9ae5-b3d6e108caf7,Konya
138.155.87.110,2024-07-04 20:59:26,POST,/about,301,"Mozilla/5.0 (Windows CE) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/37.0.838.0 Safari/534.1",https://floyd.com/,708,3149,076d9f9e-423c-400f-ba4e-6dab18b02e30,Bursa
59.119.92.172,2024-04-07 11:21:25,POST,/checkout,200,Mozilla/5.0 (Android 2.3.2; Mobile; rv:5.0) Gecko/5.0 Firefox/5.0,https://kirk.biz/,998,3581,69ce81f9-e739-4352-bcb5-f9ba61008949,Paris
221.104.224.49,2024-06-13 10:37:09,DELETE,/checkout,404,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_3 rv:3.0; vi-VN) AppleWebKit/531.20.2 (KHTML, like Gecko) Version/4.0.4 Safari/531.20.2",https://www.skinner-anderson.biz/,1696,3610,b1f37a97-e8d7-4ecb-a407-b796271ca233,İstanbul
190.22.131.160,2024-03-13 04:30:11,DELETE,/checkout,301,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/3.0),https://nguyen.com/,1873,3268,e85afe83-4d95-46f6-81b2-9f7d2bb4cbb6,İzmir
148.99.84.205,2024-02-08 23:21:02,PUT,/home,403,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/62.0.883.0 Mobile/89W698 Safari/531.2",https://robles.com/,1137,592,18ea8ccb-6ded-4098-9edf-41152255d396,Paris
206.132.53.50,2024-01-24 08:30:25,POST,/login,200,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/9173-02-07 12:43:10 Firefox/3.8,https://www.patel.net/,1054,1431,c6c93198-6415-4bd8-939f-7c7a544cb1a7,Bursa
143.127.119.239,2024-01-29 16:24:09,PUT,/profile,403,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_7; rv:1.9.5.20) Gecko/5287-12-05 01:02:15 Firefox/3.8,https://scott.org/,1615,4230,fc1b40b2-2095-489d-a478-1bf746d49932,Londra
17.164.183.131,2024-02-21 05:18:27,GET,/search,403,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_7 rv:6.0; zh-SG) AppleWebKit/535.35.2 (KHTML, like Gecko) Version/4.0.4 Safari/535.35.2",http://reed.com/,389,4544,c261a938-44e7-4b6f-a4a4-0fc9c1dd398a,Tokyo
7.179.172.230,2024-02-24 20:12:05,POST,/contact,403,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_4 rv:4.0; vi-VN) AppleWebKit/534.10.4 (KHTML, like Gecko) Version/5.1 Safari/534.10.4",https://hansen.com/,326,872,541c1a05-b744-47f1-9d7e-f81f79a3c028,Gaziantep
162.2.104.183,2024-06-02 00:16:21,POST,/home,200,"Mozilla/5.0 (Linux; Android 4.2.1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/53.0.816.0 Safari/536.0",http://www.vega-yang.org/,563,2770,91e08a6b-b7e4-44b4-b068-4e990bf92f25,Ankara
219.118.11.18,2024-05-13 12:23:53,GET,/services,500,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/9577-02-28 14:16:47 Firefox/8.0,http://richardson.com/,1529,4151,97aa1810-0979-4e8f-b46d-0add0e765621,Antalya
4.227.168.24,2024-08-12 08:40:20,DELETE,/contact,301,Mozilla/5.0 (Windows CE; ik-CA; rv:1.9.2.20) Gecko/4383-12-24 23:44:41 Firefox/3.6.9,https://www.miller.net/,562,1761,becf0058-225e-4f90-ae89-8c993126f3fa,Londra
56.188.92.183,2024-02-27 00:38:52,PUT,/cart,404,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/5055-02-07 19:13:40 Firefox/11.0,http://garcia-calhoun.com/,1913,4492,b12d0c02-7110-4efa-8bac-2b0b89e8a201,Konya
211.104.1.127,2024-07-11 03:05:39,POST,/login,500,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; hsb-DE) AppleWebKit/531.41.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6531.41.1",https://rose.biz/,1672,3541,6caa035d-e290-44b9-85e8-9ed9dbc256c5,İstanbul
173.191.159.13,2024-07-11 14:48:50,DELETE,/about,500,Mozilla/5.0 (Android 3.2.5; Mobile; rv:53.0) Gecko/53.0 Firefox/53.0,http://stone.com/,855,1101,edf6b19a-3995-4040-99c8-a8ede26385b3,Ankara
60.147.178.154,2024-04-08 09:14:41,GET,/products,200,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/30.0.845.0 Safari/532.2",https://www.hays.biz/,737,1426,bd1447b9-d2c7-479d-a0ec-da0c49b85077,Gaziantep
162.0.243.174,2024-06-16 04:38:37,GET,/search,301,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/9.1t2362.0 Mobile/19R707 Safari/533.1",http://bradford.com/,1412,1308,556fc1ec-7899-4a64-95d6-b6a5cf5e96e9,Paris
165.229.225.214,2024-04-11 01:02:15,GET,/checkout,403,Opera/8.14.(X11; Linux i686; af-ZA) Presto/2.9.174 Version/11.00,https://www.garcia.com/,338,4763,e76607db-d5f0-40e5-b4d2-9ed851042a10,New York
128.21.5.100,2024-05-25 08:19:59,PUT,/signup,301,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/4.0),https://www.anthony.com/,1610,4406,389b69d2-2e60-439c-80d6-460f52f4309d,Paris
